-0.752504 0.252803 0.471445
-0.764881 -0.207891 0.0766965
-0.549018 0.589299 0.824863
-0.549018 0.589299 0.824863
-0.299291 0.249289 0.0750491
-0.299291 0.249289 0.0750491
-0.299291 0.249289 0.0750491
-0.220642 0.913654 0.720199
-0.220642 0.913654 0.720199
-0.220642 0.913654 0.720199
-0.167106 0.995009 0.704817
0.693389 1.60442 0.359408
-0.154211 1.13812 -0.0607573
0.304151 1.74963 -0.647491
1.15266 1.43073 -1.22415
1.31263 1.30343 -0.925887
0.567664 1.28418 -0.0659049
0.811044 1.51135 0.355308
0.824294 0.908886 0.22314
0.824294 0.908886 0.22314
1.308 0.362142 0.133076
2.01847 0.381448 0.37276
2.14448 -0.61306 0.694842
1.44858 -0.0548026 1.37425
1.44858 -0.0548026 1.37425
2.17948 0.828833 0.586852
1.29696 1.58578 1.47403
1.29696 1.58578 1.47403
1.99883 2.12925 0.786933
1.99883 2.12925 0.786933
1.99883 2.12925 0.786933
2.30752 2.28981 1.75768
3.23378 2.21823 1.09873
3.03244 1.82119 1.47148
3.03244 1.82119 1.47148
3.62617 2.38301 0.845897
4.0913 2.2009 0.330577
3.74478 2.88803 -0.228811
3.74478 2.88803 -0.228811
2.90783 1.93657 -0.511462
2.27693 2.35835 -0.51329
2.27693 2.35835 -0.51329
1.6519 2.26856 -1.02533
1.38581 1.27215 -0.841289
0.765212 0.314188 -0.920121
1.00742 -0.290722 -0.71331
0.490781 -0.152225 -0.417151
0.490781 -0.152225 -0.417151
1.1359 0.266614 0.469303
1.1359 0.266614 0.469303
1.1359 0.266614 0.469303
0.664459 1.02208 0.0692322
0.664459 1.02208 0.0692322
0.252949 1.16452 -0.815205
1.16262 0.760397 -0.279429
0.481791 0.0129158 -0.747565
0.0336379 -0.333959 -1.01104
0.0336379 -0.333959 -1.01104
-0.601739 -0.0247521 -0.328301
-0.601739 -0.0247521 -0.328301
-0.601739 -0.0247521 -0.328301
-0.601739 -0.0247521 -0.328301
-0.918207 -0.395703 -0.0156484
-0.918207 -0.395703 -0.0156484
-0.918207 -0.395703 -0.0156484
-0.705943 -0.477032 0.610203
-0.705943 -0.477032 0.610203
-0.705943 -0.477032 0.610203
-0.389097 0.43385 0.903797
-0.389097 0.43385 0.903797
-0.389097 0.43385 0.903797
0.227542 0.275081 0.938233
0.134283 0.445111 0.487615
0.134283 0.445111 0.487615
0.134283 0.445111 0.487615
-0.400916 -0.539499 0.678423
-0.400916 -0.539499 0.678423
-0.121675 -0.298105 0.813894
0.226808 -0.77687 -0.00822863
0.78318 -0.132223 0.504904
0.78318 -0.132223 0.504904
-0.200565 -0.89719 -0.474898
-0.200565 -0.89719 -0.474898
0.747 -0.284201 0.522759
0.747 -0.284201 0.522759
1.12109 -0.263802 0.866858
1.65306 0.0311723 0.041878
1.47141 0.629203 -0.725943
0.714517 1.5394 -0.63045
1.28861 0.931773 0.276024
1.28861 0.931773 0.276024
1.28861 0.931773 0.276024
0.738506 0.110693 -0.205999
0.738506 0.110693 -0.205999
0.738506 0.110693 -0.205999
0.738506 0.110693 -0.205999
0.738506 0.110693 -0.205999
-0.0238558 -0.529925 -0.806238
-0.0238558 -0.529925 -0.806238
-0.0238558 -0.529925 -0.806238
0.639098 0.100546 -0.470616
0.639098 0.100546 -0.470616
0.0929205 -0.109549 -0.474855
0.0929205 -0.109549 -0.474855
0.203453 0.784567 -0.58853
0.203453 0.784567 -0.58853
0.28926 0.937891 -0.230324
-0.293187 0.444253 -0.34896
-0.293187 0.444253 -0.34896
-0.530186 -0.21785 0.256134
-0.530186 -0.21785 0.256134
-0.530186 -0.21785 0.256134
-0.530186 -0.21785 0.256134
-0.17778 0.214517 -0.0676436
-0.17778 0.214517 -0.0676436
-0.17778 0.214517 -0.0676436
-0.17778 0.214517 -0.0676436
-0.17778 0.214517 -0.0676436
-0.17778 0.214517 -0.0676436
-0.17778 0.214517 -0.0676436
-0.17778 0.214517 -0.0676436
-0.17778 0.214517 -0.0676436
-0.21802 0.142566 0.215018
-0.21802 0.142566 0.215018
-0.21802 0.142566 0.215018
-0.21802 0.142566 0.215018
-0.21802 0.142566 0.215018
-0.21802 0.142566 0.215018
-0.21802 0.142566 0.215018
-0.21802 0.142566 0.215018
-0.21802 0.142566 0.215018
0.028361 0.0112094 0.37303
0.028361 0.0112094 0.37303
0.028361 0.0112094 0.37303
0.028361 0.0112094 0.37303
0.79153 -0.86302 -0.0273684
1.68461 -0.0474235 0.351355
1.68461 -0.0474235 0.351355
2.12746 -0.321133 0.474201
2.04959 0.485896 0.107022
2.04959 0.485896 0.107022
1.25376 -0.430846 1.08827
1.25376 -0.430846 1.08827
1.25376 -0.430846 1.08827
0.263497 -0.787765 0.894543
0.568714 -1.06013 0.511996
-0.23239 -1.2893 0.815934
-1.15485 -0.511758 0.16756
-0.807678 -0.00352776 0.56703
-1.18432 0.475188 -0.359121
-0.573406 0.669472 -0.488398
-1.14768 -0.14488 -0.430626
-1.14768 -0.14488 -0.430626
-1.0456 0.837807 0.351243
-1.0456 0.837807 0.351243
-0.201879 0.112074 0.365013
-0.388991 -0.201265 0.377439
-0.865256 -1.17075 0.307802
-0.944746 -1.33926 1.21046
-0.712306 -2.09646 0.45345
-0.712306 -2.09646 0.45345
-1.63807 -1.57365 0.106018
-1.19842 -0.936937 -0.801983
-0.439858 -0.904665 0.138007
