0 0.364 0
500 0.33 0.034
1000 0.320667 0.0217358
1500 0.3175 0.0156924
2000 0.3112 0.0136909
2500 0.315333 0.0119182
3000 0.312571 0.0104445
3500 0.31425 0.00919967
4000 0.316444 0.00840488
4500 0.3172 0.00755542
5000 0.316 0.00693869
5500 0.3155 0.00635383
6000 0.314769 0.00589019
6500 0.315714 0.00553454
7000 0.318933 0.00607529
7500 0.3175 0.00586089
8000 0.316 0.00570603
8500 0.314889 0.00549325
9000 0.314 0.00527157
9500 0.3147 0.0050498
10000 0.316095 0.00500186
10500 0.316091 0.00476909
11000 0.315826 0.00456471
11500 0.3155 0.00438252
12000 0.31432 0.00436605
12500 0.314 0.00420695
13000 0.312963 0.00417886
13500 0.314929 0.00448098
14000 0.314069 0.00440832
14500 0.3136 0.00428459
15000 0.313613 0.00414409
15500 0.31325 0.00402888
16000 0.313333 0.00390577
16500 0.312882 0.0038159
17000 0.312286 0.003753
17500 0.312389 0.00364872
18000 0.313514 0.00372267
18500 0.314105 0.00367139
19000 0.314051 0.00357642
19500 0.31455 0.00352135
20000 0.314098 0.00346407
20500 0.314095 0.00338058
21000 0.313953 0.00330407
21500 0.314364 0.00325406
22000 0.314267 0.0031824
22500 0.313391 0.0032332
23000 0.313277 0.00316574
23500 0.313083 0.00310511
24000 0.312286 0.00314394
24500 0.3128 0.00312305
25000 0.313725 0.00319805
25500 0.314077 0.00315557
26000 0.31434 0.00310659
26500 0.314 0.00306738
27000 0.314364 0.00303297
27500 0.314857 0.00301893
28000 0.314421 0.00299738
28500 0.313759 0.00301883
29000 0.313932 0.00297229
29500 0.3143 0.00294539
30000 0.314885 0.00295523
30500 0.315161 0.00292025
31000 0.315587 0.00290493
31500 0.315625 0.00285943
32000 0.315754 0.00281804
32500 0.316242 0.0028177
33000 0.316239 0.00277533
33500 0.315853 0.0027613
34000 0.315739 0.00272337
34500 0.315543 0.00269135
35000 0.316028 0.00269719
35500 0.315972 0.00266005
36000 0.315425 0.0026799
36500 0.315108 0.00266232
37000 0.315413 0.00264426
37500 0.315526 0.00261168
38000 0.316182 0.00265958
38500 0.316205 0.00262537
39000 0.316329 0.00259489
39500 0.316725 0.00259265
40000 0.316691 0.00256066
40500 0.316976 0.00254516
41000 0.31706 0.00251574
41500 0.317357 0.00250328
42000 0.317035 0.0024945
42500 0.317279 0.00247735
43000 0.317655 0.00247742
43500 0.317409 0.00246144
44000 0.317865 0.00247599
44500 0.318222 0.00247423
45000 0.31789 0.00246932
45500 0.317717 0.00244843
46000 0.318022 0.00244098
46500 0.318021 0.00241487
47000 0.317895 0.00239267
47500 0.318063 0.00237355
48000 0.318021 0.00234932
48500 0.317939 0.00232667
49000 0.31796 0.00230314
49500 0.3185 0.00234316
