0 2.74725 0
500 3.0303 0.312213
1000 3.1185 0.211382
1500 3.14961 0.155668
2000 3.21337 0.141368
2500 3.17125 0.119859
3000 3.19927 0.106903
3500 3.18218 0.0931583
4000 3.16011 0.0839337
4500 3.15259 0.0750918
5000 3.16456 0.069487
5500 3.16957 0.0638318
6000 3.17693 0.059449
6500 3.16742 0.0555255
7000 3.13545 0.0597266
7500 3.14961 0.0581401
8000 3.16456 0.0571426
8500 3.17572 0.0554006
9000 3.18471 0.0534664
9500 3.17763 0.0509895
10000 3.1636 0.0500605
10500 3.16365 0.0477322
11000 3.1663 0.0457633
11500 3.16957 0.0440277
12000 3.18147 0.0441921
12500 3.18471 0.0426686
13000 3.19527 0.0426651
13500 3.17532 0.0451803
14000 3.18401 0.0446914
14500 3.18878 0.0435669
15000 3.18864 0.0421349
15500 3.19234 0.0410584
16000 3.19149 0.0397826
16500 3.19609 0.0389794
17000 3.2022 0.0384835
17500 3.20114 0.0373895
18000 3.18966 0.0378741
18500 3.18365 0.0372117
19000 3.18419 0.0362616
19500 3.17914 0.0355902
20000 3.18372 0.0351121
20500 3.18375 0.0342664
21000 3.18519 0.0335211
21500 3.18103 0.0329276
22000 3.18201 0.0322224
22500 3.1909 0.0329199
23000 3.19207 0.0322567
23500 3.19404 0.0316779
24000 3.2022 0.0322381
24500 3.19693 0.0319188
25000 3.1875 0.0324927
25500 3.18393 0.0319894
26000 3.18127 0.0314402
26500 3.18471 0.0311106
27000 3.18103 0.0306905
27500 3.17604 0.0304527
28000 3.18045 0.0303193
28500 3.18716 0.0306653
29000 3.1854 0.0301592
29500 3.18167 0.0298163
30000 3.17576 0.0298048
30500 3.17298 0.0294005
31000 3.1687 0.0291673
31500 3.16832 0.0287036
32000 3.16702 0.0282651
32500 3.16213 0.0281744
33000 3.16217 0.0277513
33500 3.16603 0.0276786
34000 3.16717 0.027318
34500 3.16914 0.0270304
35000 3.16427 0.027006
35500 3.16484 0.0266436
36000 3.17033 0.0269356
36500 3.17351 0.0268127
37000 3.17044 0.0265793
37500 3.16931 0.026233
38000 3.16274 0.0266036
38500 3.1625 0.0262574
39000 3.16126 0.0259322
39500 3.15731 0.0258451
40000 3.15765 0.0255317
40500 3.15482 0.0253317
41000 3.15397 0.0250254
41500 3.15102 0.0248549
42000 3.15422 0.0248181
42500 3.1518 0.0246096
43000 3.14807 0.0245521
43500 3.15051 0.0244315
44000 3.14599 0.0245055
44500 3.14246 0.0244331
45000 3.14574 0.0244356
45500 3.14745 0.0242553
46000 3.14444 0.0241352
46500 3.14444 0.0238771
47000 3.1457 0.0236764
47500 3.14404 0.0234624
48000 3.14445 0.0232291
48500 3.14526 0.0230169
49000 3.14505 0.0227812
49500 3.13972 0.0230985
