0 0.459446 0
100 0.507085 0.0476392
200 0.479775 0.0387598
300 0.499423 0.0337225
400 0.499059 0.0261239
500 0.496133 0.0215298
600 0.499088 0.0184343
700 0.498845 0.0159664
800 0.505931 0.0157631
900 0.510762 0.0149038
1000 0.509076 0.0135859
1100 0.511413 0.0126205
1200 0.510938 0.0116189
1300 0.511579 0.010776
1400 0.509824 0.0101843
1500 0.513115 0.0100789
1600 0.513761 0.00948952
1700 0.512607 0.00902096
1800 0.512456 0.00853431
1900 0.510251 0.00839121
2000 0.509368 0.00803033
2100 0.508436 0.00771318
2200 0.507604 0.00741701
2300 0.507927 0.00710859
2400 0.509084 0.0069158
2500 0.509467 0.00665552
2600 0.510522 0.00649056
2700 0.510932 0.00626787
2800 0.511446 0.0060697
2900 0.511542 0.00586467
3000 0.510885 0.00571022
3100 0.509882 0.00561927
3200 0.511087 0.00557806
3300 0.50949 0.00564216
3400 0.508999 0.00550051
3500 0.508809 0.00534892
3600 0.509904 0.00531636
3700 0.509558 0.00518612
3800 0.509411 0.00505356
3900 0.508481 0.00501254
4000 0.508688 0.00489313
4100 0.508853 0.00477807
4200 0.508841 0.00466565
4300 0.508238 0.00459802
4400 0.508153 0.00449548
4500 0.507993 0.00439959
4600 0.5076 0.00432289
4700 0.507531 0.00423243
4800 0.507726 0.00414973
4900 0.507436 0.00407615
5000 0.507622 0.00399974
5100 0.507048 0.00396392
5200 0.507387 0.00390316
5300 0.506781 0.00387784
5400 0.506384 0.00382727
5500 0.506219 0.00376193
5600 0.506787 0.00373876
5700 0.506217 0.00371766
5800 0.50579 0.00367898
5900 0.505939 0.0036202
6000 0.50504 0.00367202
6100 0.505915 0.00371676
6200 0.505848 0.00365791
6300 0.506121 0.00361063
6400 0.506417 0.00356694
6500 0.50647 0.00351287
6600 0.50731 0.00356064
6700 0.507161 0.00351105
6800 0.507588 0.00348608
6900 0.508719 0.00361735
7000 0.508912 0.00357122
7100 0.508851 0.00352179
7200 0.509135 0.0034848
7300 0.508209 0.00355983
7400 0.508255 0.00351234
7500 0.508677 0.00349143
7600 0.508182 0.00348119
7700 0.508701 0.00347529
7800 0.509141 0.00345909
7900 0.50931 0.00341976
8000 0.50998 0.00344301
8100 0.510256 0.00341197
8200 0.510053 0.00337672
8300 0.50995 0.00333786
8400 0.509378 0.00334754
8500 0.509314 0.00330901
8600 0.509243 0.00327154
8700 0.508714 0.00327711
8800 0.508498 0.00324727
8900 0.5087 0.00321738
9000 0.507836 0.00329708
9100 0.507398 0.00329042
9200 0.507157 0.0032637
9300 0.507144 0.00322882
9400 0.506702 0.00322507
9500 0.506611 0.0031926
9600 0.506728 0.00316167
9700 0.506445 0.00314202
9800 0.506183 0.00312113
9900 0.506198 0.0030898
